調査日,医療機関名,病院URL,緯度,経度,外来_平日,外来_土日,入院,救急
2020-03-19,医療法人社団三喜会　横浜新緑総合病院,http://www.shinmidori.com/,35.5246,139.509,通常,通常,一部制約あり,一部制約あり
2020-03-19,医療法人社団博奉会　相模ケ丘病院,http://www.hakuhou-kai.or.jp/,35.5207,139.3861,通常,通常,通常,なし
2020-03-19,医療法人社団善仁会　横浜第一病院,https://www.zenjinkai-group.jp/zenjinkai/hospital/yokohama/,35.4613,139.6228,通常,通常,通常,なし
2020-03-19,横浜ほうゆう病院,http://www.hoyukai.org/yokohama-hoyu/,35.4786,139.5104,通常,なし,なし,なし
2020-03-19,クローバーホスピタル,http://cloverhospital.jp/hospital/,35.3314,139.4881,通常,通常,通常,なし
2020-03-19,柿生記念病院,http://www.kakiokinenhp.com/,35.587,139.4964,通常,通常,通常,なし
2020-03-19,医療法人社団美里会　瀬谷ふたつ橋病院,https://misatokai.jp/,35.4669,139.4936,通常,通常,一部制約あり,一部制約あり
2020-03-19,医療法人研水会　高根台病院,http://www.kensuikai.or.jp/takanedai/,35.3279,139.3106,通常,なし,通常,なし
2020-03-19,神奈川県厚生農業協同組合連合会　相模原協同病院,http://sagamiharahp.openersv.work/,35.5959,139.3407,通常,通常,通常,通常
2020-03-19,あおばウィメンズ　ホスピタル,https://www.aobahospital.com/,35.5496,139.5174,通常,通常,通常,なし
2020-03-19,北里大学病院,https://www.kitasato-u.ac.jp/khp/,35.5674,139.2666,通常,通常,通常,通常
2020-03-19,相模病院,https://www.sagami-hp.com/,35.5432,139.4256,通常,なし,通常,なし
2020-03-19,小田原市立病院,http://www.city.odawara.kanagawa.jp/hospital/,35.2678,139.1515,通常,なし,通常,通常
2020-03-19,西横浜国際総合病院,https://www.nishiyokohama.or.jp/,35.3846,139.5146,通常,通常,通常,通常
2020-03-19,医療法人尽誠会　山近記念総合病院,https://www.yamachika-hp.jp/,35.2767,139.2037,通常,通常,通常,通常
2020-03-19,港北病院,http://www.fnet.jp/kouhoku-hospital/,35.491,139.5552,通常,通常,通常,なし
2020-03-19,横須賀市立うわまち病院,https://www.jadecomhp-uwamachi.jp/,35.2718,139.6683,通常,通常,通常,通常
2020-03-19,社会福祉法人日本医療伝道会総合病院衣笠病院,http://www.kinugasa.or.jp/,35.2555,139.6616,通常,なし,通常,通常
2020-03-19,医療法人社団明芳会　江田記念病院,https://www.ims.gr.jp/edakinen/,35.5595,139.553,通常,通常,通常,なし
2020-03-19,宗教法人寒川神社　寒川病院,http://www.samukawabyouin.com/,35.3737,139.3816,通常,通常,通常,通常
2020-03-19,医療法人愛生会　有馬病院,http://www.arima-byouin.or.jp/,35.5763,139.5843,通常,通常,通常,なし
2020-03-19,医療法人社団則天会　逗子病院,http://www.zushi.jp/,35.2974,139.5955,通常,通常,通常,なし
2020-03-19,聖隷横浜病院,http://www.seirei.or.jp/yokohama/,35.4425,139.6048,通常,通常,通常,通常
2020-03-19,森山病院,https://moriyama-hp.yokohama/,35.503,139.6909,停止,なし,通常,なし
2020-03-19,相模原赤十字病院,http://www.sagamihara.jrc.or.jp/,35.5838,139.2611,通常,通常,通常,通常
2020-03-19,医療法人社団輔仁会　片倉病院,https://katakura.or.jp/,35.5868,139.6192,一部制約あり,一部制約あり,通常,一部制約あり
2020-03-19,医療法人健生会　朝倉病院,https://www.asakura-hospital.com/,35.4113,139.5602,一部制約あり,一部制約あり,一部制約あり,なし
2020-03-19,医療法人社団哺育会　さがみリハビリテーション病院,http://sagami-rh.or.jp/,35.5744,139.3487,通常,なし,通常,なし
2020-03-19,横浜甦生病院,http://seijinkai-yokohamakousei.jp/,35.4669,139.4804,一部制約あり,一部制約あり,一部制約あり,なし
2020-03-19,医療法人社団葵会 ＡＯＩ七沢リハビリテーション病院,http://www.aoikai.jp/nanasawa-reha/,35.4479,139.292,一部制約あり,なし,通常,なし
2020-03-19,公益財団法人積善会　曽我病院,https://www.soga-hp.com/,35.303,139.1812,通常,通常,通常,通常
2020-03-19,日野原記念ピースハウス病院,https://www.peacehouse.jp/,35.3337,139.2385,なし,なし,通常,なし
2020-03-19,社会福祉法人 恩賜財団済生会支部 神奈川県済生会湘南平塚病院,https://www.hiratsuka.saiseikai.or.jp/,35.3328,139.3397,通常,通常,通常,通常
2020-03-19,ふれあい平塚ホスピタル,http://www.fureai-g.or.jp/fhh/,35.3195,139.3527,通常,通常,通常,なし
2020-03-19,西湘病院,http://www.seishou.or.jp/,35.2649,139.1601,通常,通常,通常,通常
2020-03-19,医療法人社団いしずえ　湘南敬愛病院,http://shounankeiai-hp.jp/,35.3878,139.458,通常,通常,通常,なし
2020-03-19,関東病院,http://kantohospital.cleans.jp/,35.3965,139.6145,通常,通常,通常,なし
2020-03-19,医療法人財団額田記念会額田記念病院,http://nukada.info/,35.3121,139.5589,通常,通常,なし,なし
2020-03-19,医療法人社団　ハートフル川崎病院,http://www.hkh.or.jp/,35.5968,139.6343,通常,通常,通常,なし
2020-03-19,三浦市立病院,http://www.city.miura.kanagawa.jp/byouin/,35.1448,139.6276,通常,通常,通常,通常
2020-03-19,鴨居病院,https://kamoibyouin.or.jp/,35.5053,139.5632,通常,通常,通常,通常
2020-03-19,医療法人社団晃進会　たま日吉台病院,https://tamahiyoshi.or.jp/,35.5866,139.5262,通常,一部制約あり,通常,一部制約あり
2020-03-19,小松会病院,http://www.komatsukai.com/,35.5216,139.3996,通常,通常,通常,なし
2020-03-19,東名厚木病院,https://www.tomei.or.jp/hospital/,35.4259,139.3542,通常,通常,通常,通常
2020-03-19,中村病院,http://www.nakamurahospi.jp/,35.5549,139.3568,通常,通常,一部制約あり,なし
2020-03-19,医療法人社団水野会　平塚十全病院,http://sp.hiratsuka-juzen.com/,35.3338,139.3011,なし,なし,なし,なし
2020-03-19,医療法人社団帰陽会　丹羽病院,http://www.kiyoukai.jp/niwahosp/,35.261,139.1516,通常,通常,通常,通常
2020-03-19,一般社団法人日本厚生団長津田厚生総合病院,https://www.nagatsuta-ks-hp.or.jp/,35.5361,139.4934,一部制約あり,一部制約あり,通常,通常
2020-03-19,医療法人長谷川会　湘南ホスピタル,https://www.shohos.org/,35.333,139.4442,通常,通常,通常,なし
2020-03-19,医療法人鉄蕉会　亀田森の里病院,http://www.kameda-morinosato.com/ja/index.html,35.4463,139.3103,通常,通常,通常,通常
2020-03-19,東條ウイメンズホスピタル,https://www.tojowomens.com/,35.3953,139.5664,通常,通常,通常,通常
2020-03-18,相模原南病院,http://minami-h.or.jp/,35.5497,139.4146,なし,なし,通常,なし
2020-03-18,湘陽かしわ台病院,http://syokashi-hp.or.jp/,35.4643,139.4163,通常,停止,一部制約あり,一部制約あり
2020-03-18,横浜市立脳卒中・神経脊椎センター,https://www.city.yokohama.lg.jp/kurashi/kenko-iryo/byoin/ybsc/,35.4222,139.6182,通常,なし,通常,通常
2020-03-18,茅ヶ崎新北陵病院,https://www.fureai-g.or.jp/hokuryou/,35.3688,139.4127,通常,通常,通常,なし
2020-03-18,医療法人小林病院,http://www.kobayashihp.or.jp/,35.2536,139.1587,通常,通常,通常,通常
2020-03-18,聖ヨゼフ病院,https://www.st-joseph.jp/,35.2806,139.6661,通常,なし,通常,通常
2020-03-18,公益財団法人明徳会　清水ヶ丘病院,https://simizugaoka-hp.jimdofree.com/,35.4397,139.6117,通常,なし,通常,なし
2020-03-18,神奈川病院,http://kanagawa-hosp.jp/,35.4925,139.5089,通常,通常,通常,なし
2020-03-18,医療法人社団清伸会　ふじの温泉病院,http://www.fujino-hp.or.jp/hospital/html/index2.htm,35.5916,139.1325,通常,なし,通常,なし
2020-03-18,医療法人仁愛会　近藤病院,https://www.kondo-hp.jp/,35.4445,139.3699,一部制約あり,一部制約あり,通常,通常
2020-03-18,医療法人杏林会　八木病院,https://kyourinkai-yagi.com/,35.3725,139.2263,通常,通常,通常,通常
2020-03-18,特定医療法人社団湘南健友会　長岡病院,http://www.nagaoka-hp.com/,35.3753,139.4264,通常,なし,通常,なし
2020-03-18,あおばウィメンズ　ホスピタル,https://www.aobahospital.com/,35.5496,139.5174,通常,通常,通常,なし
2020-03-18,医療法人社団昌栄会　相模大野病院,https://sagamiono-hospital.com/,35.5315,139.4388,一部制約あり,一部制約あり,通常,なし
2020-03-18,医療法人社団早雲会　相模湖病院,https://sounkai.com/sagamiko_hp/,35.5923,139.2042,一部制約あり,なし,一部制約あり,なし
2020-03-18,あさひの丘病院,http://www.seisinkai.jp/index.html,35.4928,139.507,通常,通常,通常,なし
2020-03-18,特定医療法人清輝会　国府津病院,http://www.seikikai.or.jp/,35.2835,139.1985,通常,通常,通常,なし
2020-03-18,総合川崎臨港病院,http://rinko.or.jp/,35.5262,139.7173,通常,通常,通常,通常
2020-03-18,医療法人新光会　生田病院,http://www.ikuta-hp.jp/,35.6057,139.5253,通常,通常,通常,なし
2020-03-18,菊名記念病院,https://kmh.or.jp/index.html,35.5091,139.6348,通常,通常,通常,通常
2020-03-18,小松会病院,http://www.komatsukai.com/,35.5216,139.3996,通常,通常,通常,なし
2020-03-18,医療法人花咲会　　かわさき記念病院,https://kkh.ne.jp/,35.5931,139.5306,通常,通常,通常,なし
2020-03-18,ワゲン療育病院長竹,http://www.wagen.or.jp/nagatake/,35.5674,139.2666,なし,なし,なし,なし
2020-03-18,医療法人社団育成会　鹿島田病院,https://www.kashimada-h.com/,35.5528,139.6754,通常,通常,通常,なし
2020-03-18,太田総合病院,https://www.ota-g-hospital.com/index.html,35.5281,139.696,通常,通常,通常,通常
2020-03-18,医療法人社団美里会　瀬谷ふたつ橋病院,https://misatokai.jp/,35.4669,139.4936,通常,通常,一部制約あり,一部制約あり
2020-03-18,医療法人社団元気会　横浜病院,http://genkikaiyokohama.jp/index.html,35.5018,139.542,通常,通常,通常,なし
2020-03-18,聖マリアンナ医科大学病院,https://www.marianna-u.ac.jp/hospital/,35.6007,139.5488,通常,通常,通常,通常
2020-03-18,大和市立病院,https://www.yamatocity-mh.jp/,35.4868,139.4592,通常,通常,通常,通常
2020-03-18,医療法人社団青葉会　牧野リハビリテーション病院,https://makino-reha.jp/,35.5058,139.5711,通常,なし,通常,なし
2020-03-18,くらた病院,http://www.kuratakai.or.jp/clinic/index.html,35.3607,139.3528,一部制約あり,一部制約あり,なし,なし
2020-03-18,十慈堂病院,http://www.keiseikai-med.jp/group/jujidou/index.html,35.3961,139.5574,通常,通常,通常,なし
2020-03-18,相模病院,https://www.sagami-hp.com/,35.5432,139.4256,通常,なし,通常,なし
2020-03-18,横浜市立市民病院,https://yokohama-shiminhosp.jp/,35.473,139.5996,通常,通常,通常,通常
2020-03-18,医療法人恵仁会　松島病院,http://www.matsushima-hp.or.jp/,35.4569,139.6225,通常,通常,通常,通常
2020-03-18,神奈川県立病院機構　神奈川県立こども医療センター,http://kcmc.kanagawa-pho.jp/,35.4213,139.5789,通常,なし,通常,通常
2020-03-18,神奈川県立循環器呼吸器病センター,http://junko.kanagawa-pho.jp/,35.3612,139.6321,通常,なし,通常,通常
2020-03-18,湯河原胃腸病院,https://yugawara-icho.or.jp/,35.1435,139.1041,通常,通常,通常,通常
2020-03-18,仁恵病院,http://www.jinkei-hp.com/guide.html,35.489,139.6536,通常,通常,通常,なし
2020-03-18,医療法人藤誠会　佐藤病院,https://www.sato-hsp.jp/,35.3262,139.1534,通常,通常,通常,通常
2020-03-18,独立行政法人　地域医療機能推進機構　横浜保土ケ谷中央病院,https://hodogaya.jcho.go.jp/,35.4727,139.5835,通常,なし,通常,通常
2020-03-18,医療法人社団帰陽会　丹羽病院,http://www.kiyoukai.jp/niwahosp/,35.261,139.1516,通常,通常,通常,通常
2020-03-18,昭和大学横浜市北部病院,http://www.showa-u.ac.jp/SUHY/index.html,35.5466,139.57,通常,通常,通常,通常
2020-03-18,国家公務員共済組合　連合会　横浜栄共済病院,https://www.yokohamasakae.jp/index.html,35.3636,139.5514,通常,なし,通常,通常
2020-03-18,中村病院,http://www.nakamurahospi.jp/,35.5549,139.3568,通常,通常,一部制約あり,なし
2020-03-18,医療法人社団水野会　平塚十全病院,http://sp.hiratsuka-juzen.com/,35.3338,139.3011,なし,なし,なし,なし
2020-03-18,医療法人社団青葉会　牧野記念病院,https://makino-hp.jp/,35.5077,139.5702,通常,通常,通常,通常
2020-03-18,公立大学法人　横浜市立大学附属市民総合医療センター,https://www.yokohama-cu.ac.jp/urahp/,35.4339,139.6248,通常,なし,通常,通常
2020-03-18,東海大学大磯病院,https://www.tokai.ac.jp/oisohosp/,35.311,139.2751,通常,通常,通常,通常
2020-03-18,さがみ生協病院,http://www.sagami-seikyou-hospital.com/,35.5283,139.4293,通常,通常,通常,なし
2020-03-18,社会福祉法人湘南福祉協会総合病院湘南病院,http://www.shonanhp.or.jp/,35.3159,139.6242,通常,通常,通常,一部制約あり
2020-03-18,医療法人湘和会　湘南記念病院,http://www.syonankinenhp.or.jp/,35.3295,139.5172,通常,通常,通常,通常
2020-03-18,医療法人丹沢病院,https://www.tanzawahp.or.jp/,35.3908,139.1829,通常,通常,通常,通常
2020-03-18,医療法人横浜柏堤会　戸塚共立リハビリテーション病院,http://www.tkr-hospital.com/,35.4223,139.5009,通常,通常,通常,通常
2020-03-18,茅ヶ崎市立病院,https://hosp.city.chigasaki.kanagawa.jp/,35.3402,139.4155,通常,通常,通常,通常
2020-03-18,医療法人社団総生会　麻生リハビリ総合病院,https://www.souseikai.net/rehabilitation,35.5845,139.4972,通常,通常,通常,なし
2020-03-18,医療法人積愛会　横浜舞岡病院,http://www.y-maiokahp.or.jp/index_maioka.html,35.4101,139.5527,通常,通常,通常,なし
2020-03-18,社会福祉法人親善福祉協会　国際親善総合病院,https://shinzen.jp/,35.4256,139.51,通常,通常,通常,通常
2020-03-18,小田原市立病院,http://www.city.odawara.kanagawa.jp/hospital/,35.2678,139.1515,通常,なし,通常,通常
2020-03-18,重症心身障害児（者）施設横浜療育医療センター,http://www.jyuuairyouikukai.or.jp/yokoryo/home.html,35.4558,139.5643,通常,なし,なし,なし
2020-03-18,相模原友愛温泉病院,http://www.yuuai-byouinkai.or.jp/facilities/sagamihara/,35.5373,139.391,なし,なし,通常,なし
2020-03-18,総合新川橋病院,https://shinkawabashi.or.jp/,35.5269,139.7031,通常,通常,通常,通常
2020-03-18,秦野病院,http://www.hatanohp.or.jp/,35.3857,139.1943,通常,通常,通常,なし
2020-03-18,社会医療法人ジャパンメディカルアライアンス　海老名総合病院,http://ebina.jinai.jp/,35.4474,139.3856,通常,通常,通常,通常
2020-03-18,ＡＯＩ国際病院,http://www.aoikai.jp/aoiuniversalhospital/,35.5334,139.7458,通常,通常,通常,通常
2020-03-18,医療法人社団柏信会　青木病院,http://aoki-hospital.or.jp/,35.2925,139.591,通常,通常,通常,なし
2020-03-18,恒春会馬嶋病院,http://majima-hospital.or.jp/,35.5244,139.6939,通常,通常,通常,なし
2020-03-18,横浜市立みなと赤十字病院,http://www.yokohama.jrc.or.jp/,35.4366,139.664,通常,通常,通常,通常
2020-03-18,十愛病院,http://www.jyuai.com/index.html,35.439,139.5493,通常,なし,通常,なし
2020-03-18,渕野辺総合病院,http://www.sowa.or.jp/fuchinobe/,35.5716,139.3921,通常,通常,通常,通常
2020-03-18,医療法人正史会　大和病院,http://yamato-hospital.or.jp/,35.479,139.4575,通常,通常,通常,通常
2020-03-18,社会医療法人財団　石心会川崎幸病院,https://saiwaihp.jp/,35.5284,139.6922,通常,通常,通常,通常
2020-03-18,大内病院,http://oouchi-hp.com/,35.3133,139.116,一部制約あり,一部制約あり,一部制約あり,一部制約あり
2020-03-18,医療法人社団 新東京石心会　さいわい鶴見病院,https://tsurumihp.jp/,35.5106,139.6752,一部制約あり,一部制約あり,一部制約あり,なし
2020-03-18,川崎市立多摩病院,http://marianna-tama.jp/,35.6198,139.5725,通常,通常,通常,通常
